"Time"	"1 nw-2"
2.300166	0
2.320167	1
2.340168	1
2.360169	0
2.380170	1
2.400171	1
2.420172	1
2.440173	0
2.460174	1
2.480175	1
2.500176	0
2.520177	1
2.540178	1
2.560179	0
2.580180	1
2.600181	1
2.620182	0
2.640183	1
2.660184	1
2.680185	0
2.700186	1
2.720187	1
2.740188	0
2.760189	1
2.780190	1
2.800191	0
2.820192	1
2.840193	1
2.860194	0
2.880195	1
2.900196	1
2.920197	0
2.940198	1
2.960199	1
2.980200	0
3.000201	1
3.020202	0
3.040203	1
3.060204	1
3.080205	0
3.100206	1
3.120207	1
3.140208	0
3.160209	1
3.180210	1
3.200211	1
3.220212	0
3.240213	1
3.260214	1
3.280215	0
3.300216	1
3.320217	1
3.340218	0
3.360219	1
3.380220	1
3.400221	0
3.420222	1
3.440223	1
3.460224	0
3.480225	1
3.500226	1
3.520227	0
3.540228	1
3.560229	1
3.580230	0
3.600231	1
3.620232	1
3.640233	0
3.660234	1
3.680235	1
3.700236	0
3.720237	1
3.740238	0
3.760239	1
3.780240	1
3.800241	0
3.820242	1
3.840243	0
3.860244	1
3.880245	1
3.900246	0
3.920247	1
3.940248	0
3.960249	1
3.980250	1
4.000251	0
4.020252	1
4.040253	0
4.060254	1
4.080255	1
4.100256	0
4.120257	1
4.140258	0
4.160259	1
4.180260	1
4.200261	0
4.220262	1
4.240263	0
4.260264	1
4.280265	0
4.300266	1
4.320267	0
4.340268	1
4.360269	0
4.380270	1
4.400271	0
4.420272	1
4.440273	0
4.460274	1
4.480275	0
4.500276	1
4.520277	1
4.540278	0
4.560279	1
4.580280	0
4.600281	1
4.620282	0
4.640283	1
4.660284	0
4.680285	1
4.700286	1
4.720287	0
4.740288	1
4.760289	0
4.780290	1
4.800291	0
4.820292	1
4.840293	1
4.860294	0
4.880295	1
4.900296	0
4.920297	1
4.940298	0
4.960299	1
4.980300	1
5.000301	0
5.020302	1
5.040303	0
5.060304	1
5.080305	0
5.100306	1
5.120307	0
5.140308	1
5.160309	0
5.180310	1
5.200311	0
5.220312	1
5.240313	1
5.260314	0
5.280315	1
5.300316	0
5.320317	1
5.340318	0
5.360319	1
5.380320	0
5.400321	1
5.420322	0
5.440323	1
5.460324	0
5.480325	1
5.500326	0
5.520327	1
5.540328	0
5.560329	1
5.580330	0
5.600331	0
5.620332	1
5.640333	0
5.660334	1
5.680335	0
5.700336	1
5.720337	0
5.740338	1
5.760339	0
5.780340	1
5.800341	0
5.820342	1
5.840343	0
5.860344	1
5.880345	0
5.900346	1
5.920347	0
5.940348	1
5.960349	0
5.980350	1
6.000351	0
6.020352	1
6.040353	0
6.060354	1
6.080355	0
6.100356	1
6.120357	1
6.140358	0
6.160359	0
6.180360	1
6.200361	0
6.220362	1
6.240363	0
6.260364	1
6.280365	0
6.300366	1
6.320367	0
6.340368	1
6.360369	0
6.380370	1
6.400371	0
6.420372	1
6.440373	0
6.460374	0
6.480375	1
6.500376	0
6.520377	1
6.540378	0
6.560379	1
6.580380	0
6.600381	1
6.620382	0
6.640383	1
6.660384	0
6.680385	1
6.700386	0
6.720387	1
6.740388	0
6.760389	0
6.780390	1
6.800391	0
6.820392	1
6.840393	0
6.860394	1
6.880395	0
6.900396	0
6.920397	1
6.940398	0
6.960399	1
6.980400	0
7.000401	0
7.020402	1
7.040403	0
7.060404	0
7.080405	1
7.100406	0
7.120407	1
7.140408	0
7.160409	0
7.180410	1
7.200411	0
7.220412	1
7.240413	0
7.260414	1
7.280415	0
7.300416	0
7.320417	1
7.340418	0
7.360419	1
7.380420	0
7.400421	1
7.420422	0
7.440423	1
7.460424	0
7.480425	1
7.500426	0
7.520427	1
7.540428	0
7.560429	0
7.580430	1
7.600431	0
7.620432	1
7.640433	0
7.660434	0
7.680435	1
7.700436	0
7.720437	0
7.740438	1
7.760439	0
7.780440	1
7.800441	0
7.820442	0
7.840443	1
7.860444	0
7.880445	1
7.900446	0
7.920447	1
7.940448	0
7.960449	0
7.980450	1
8.000451	0
8.020452	0
8.040453	1
8.060454	0
8.080455	0
8.100456	1
8.120457	0
8.140458	1
8.160459	0
8.180460	0
8.200461	1
8.220462	0
8.240463	0
8.260464	1
8.280465	0
8.300466	0
8.320467	1
8.340468	0
8.360469	0
8.380470	1
8.400471	0
8.420472	0
8.440473	1
8.460474	0
8.480475	0
8.500476	1
8.520477	0
8.540478	0
8.560479	1
8.580480	0
8.600481	1
8.620482	0
8.640483	1
8.660484	0
8.680485	0
8.700486	1
8.720487	0
8.740488	1
8.760489	0
8.780490	0
8.800491	1
8.820492	0
8.840493	0
8.860494	1
8.880495	0
8.900496	1
8.920497	0
8.940498	0
8.960499	0
8.980500	1
9.000501	0
9.020502	1
9.040503	0
9.060504	0
9.080505	1
9.100506	0
9.120507	0
9.140508	1
9.160509	0
9.180510	0
9.200511	1
9.220512	0
9.240513	0
9.260514	1
9.280515	0
9.300516	0
9.320517	1
9.340518	0
9.360519	0
9.380520	1
9.400521	0
9.420522	0
9.440523	1
9.460524	0
9.480525	1
9.500526	0
9.520527	0
9.540528	1
9.560529	0
9.580530	0
9.600531	0
9.620532	1
9.640533	0
9.660534	0
9.680535	1
9.700536	0
9.720537	0
9.740538	0
9.760539	1
9.780540	0
9.800541	1
9.820542	0
9.840543	0
9.860544	1
9.880545	0
9.900546	1
9.920547	0
9.940548	0
9.960549	1
9.980550	0
10.000551	0
